GC_Content	Count	Library
24	26371.5	V19_DN_R1_rmphix_fastqc
25	34680.0	V19_DN_R1_rmphix_fastqc
26	44708.5	V19_DN_R1_rmphix_fastqc
27	57079.0	V19_DN_R1_rmphix_fastqc
28	71408.5	V19_DN_R1_rmphix_fastqc
29	87514.0	V19_DN_R1_rmphix_fastqc
30	106463.5	V19_DN_R1_rmphix_fastqc
31	127401.5	V19_DN_R1_rmphix_fastqc
32	149243.5	V19_DN_R1_rmphix_fastqc
33	172993.0	V19_DN_R1_rmphix_fastqc
34	197208.5	V19_DN_R1_rmphix_fastqc
35	221064.0	V19_DN_R1_rmphix_fastqc
36	243496.0	V19_DN_R1_rmphix_fastqc
37	264202.0	V19_DN_R1_rmphix_fastqc
38	283276.5	V19_DN_R1_rmphix_fastqc
39	301419.5	V19_DN_R1_rmphix_fastqc
40	318752.5	V19_DN_R1_rmphix_fastqc
41	334038.0	V19_DN_R1_rmphix_fastqc
42	348160.5	V19_DN_R1_rmphix_fastqc
43	360276.0	V19_DN_R1_rmphix_fastqc
44	371780.5	V19_DN_R1_rmphix_fastqc
45	383682.0	V19_DN_R1_rmphix_fastqc
46	395965.0	V19_DN_R1_rmphix_fastqc
47	409663.0	V19_DN_R1_rmphix_fastqc
48	425651.5	V19_DN_R1_rmphix_fastqc
49	444742.0	V19_DN_R1_rmphix_fastqc
50	467752.0	V19_DN_R1_rmphix_fastqc
51	494823.0	V19_DN_R1_rmphix_fastqc
52	524971.0	V19_DN_R1_rmphix_fastqc
53	560191.0	V19_DN_R1_rmphix_fastqc
54	600776.5	V19_DN_R1_rmphix_fastqc
55	644603.0	V19_DN_R1_rmphix_fastqc
56	693628.0	V19_DN_R1_rmphix_fastqc
57	747182.5	V19_DN_R1_rmphix_fastqc
58	805314.5	V19_DN_R1_rmphix_fastqc
59	865451.0	V19_DN_R1_rmphix_fastqc
60	924393.0	V19_DN_R1_rmphix_fastqc
61	984759.5	V19_DN_R1_rmphix_fastqc
62	1043171.5	V19_DN_R1_rmphix_fastqc
63	1092156.5	V19_DN_R1_rmphix_fastqc
64	1128229.0	V19_DN_R1_rmphix_fastqc
65	1147994.5	V19_DN_R1_rmphix_fastqc
66	1145578.0	V19_DN_R1_rmphix_fastqc
67	1119134.0	V19_DN_R1_rmphix_fastqc
68	1067691.5	V19_DN_R1_rmphix_fastqc
69	989576.5	V19_DN_R1_rmphix_fastqc
70	892873.0	V19_DN_R1_rmphix_fastqc
71	777823.0	V19_DN_R1_rmphix_fastqc
72	648647.0	V19_DN_R1_rmphix_fastqc
73	524186.0	V19_DN_R1_rmphix_fastqc
74	410877.0	V19_DN_R1_rmphix_fastqc
75	312422.5	V19_DN_R1_rmphix_fastqc
76	228751.0	V19_DN_R1_rmphix_fastqc
77	161544.0	V19_DN_R1_rmphix_fastqc
78	111909.0	V19_DN_R1_rmphix_fastqc
79	75567.5	V19_DN_R1_rmphix_fastqc
80	49784.0	V19_DN_R1_rmphix_fastqc
81	32103.5	V19_DN_R1_rmphix_fastqc
82	20996.0	V19_DN_R1_rmphix_fastqc
83	14335.5	V19_DN_R1_rmphix_fastqc
84	9932.0	V19_DN_R1_rmphix_fastqc
85	6287.0	V19_DN_R1_rmphix_fastqc
86	3582.0	V19_DN_R1_rmphix_fastqc
87	2030.5	V19_DN_R1_rmphix_fastqc
88	1182.0	V19_DN_R1_rmphix_fastqc
89	527.5	V19_DN_R1_rmphix_fastqc
90	258.5	V19_DN_R1_rmphix_fastqc
91	142.5	V19_DN_R1_rmphix_fastqc
92	79.0	V19_DN_R1_rmphix_fastqc
93	44.0	V19_DN_R1_rmphix_fastqc
94	22.0	V19_DN_R1_rmphix_fastqc
95	11.5	V19_DN_R1_rmphix_fastqc
96	9.0	V19_DN_R1_rmphix_fastqc
97	6.0	V19_DN_R1_rmphix_fastqc
98	4.0	V19_DN_R1_rmphix_fastqc
99	3.5	V19_DN_R1_rmphix_fastqc
100	1.0	V19_DN_R1_rmphix_fastqc
0	22.0	V19_DN_R2_rmphix_fastqc
1	17.0	V19_DN_R2_rmphix_fastqc
2	12.0	V19_DN_R2_rmphix_fastqc
3	15.0	V19_DN_R2_rmphix_fastqc
4	22.5	V19_DN_R2_rmphix_fastqc
5	33.5	V19_DN_R2_rmphix_fastqc
6	51.0	V19_DN_R2_rmphix_fastqc
7	78.5	V19_DN_R2_rmphix_fastqc
8	131.5	V19_DN_R2_rmphix_fastqc
9	217.0	V19_DN_R2_rmphix_fastqc
10	340.5	V19_DN_R2_rmphix_fastqc
11	504.5	V19_DN_R2_rmphix_fastqc
12	673.5	V19_DN_R2_rmphix_fastqc
13	985.5	V19_DN_R2_rmphix_fastqc
14	1415.5	V19_DN_R2_rmphix_fastqc
15	1936.0	V19_DN_R2_rmphix_fastqc
16	2694.5	V19_DN_R2_rmphix_fastqc
17	3677.0	V19_DN_R2_rmphix_fastqc
18	5094.0	V19_DN_R2_rmphix_fastqc
19	7106.0	V19_DN_R2_rmphix_fastqc
20	9655.5	V19_DN_R2_rmphix_fastqc
21	12921.5	V19_DN_R2_rmphix_fastqc
22	17397.5	V19_DN_R2_rmphix_fastqc
23	23174.5	V19_DN_R2_rmphix_fastqc
24	30254.0	V19_DN_R2_rmphix_fastqc
25	39067.5	V19_DN_R2_rmphix_fastqc
26	49635.0	V19_DN_R2_rmphix_fastqc
27	62283.0	V19_DN_R2_rmphix_fastqc
28	76750.0	V19_DN_R2_rmphix_fastqc
29	93441.0	V19_DN_R2_rmphix_fastqc
30	112871.5	V19_DN_R2_rmphix_fastqc
31	133698.0	V19_DN_R2_rmphix_fastqc
32	156303.5	V19_DN_R2_rmphix_fastqc
33	179272.5	V19_DN_R2_rmphix_fastqc
34	202694.5	V19_DN_R2_rmphix_fastqc
35	226443.0	V19_DN_R2_rmphix_fastqc
36	248510.5	V19_DN_R2_rmphix_fastqc
37	269516.0	V19_DN_R2_rmphix_fastqc
38	288891.5	V19_DN_R2_rmphix_fastqc
39	307120.0	V19_DN_R2_rmphix_fastqc
40	323774.5	V19_DN_R2_rmphix_fastqc
41	339343.0	V19_DN_R2_rmphix_fastqc
42	353098.0	V19_DN_R2_rmphix_fastqc
43	364440.0	V19_DN_R2_rmphix_fastqc
44	375451.5	V19_DN_R2_rmphix_fastqc
45	387652.0	V19_DN_R2_rmphix_fastqc
46	401386.0	V19_DN_R2_rmphix_fastqc
47	415662.5	V19_DN_R2_rmphix_fastqc
48	430499.5	V19_DN_R2_rmphix_fastqc
49	449350.0	V19_DN_R2_rmphix_fastqc
50	472858.5	V19_DN_R2_rmphix_fastqc
51	499034.0	V19_DN_R2_rmphix_fastqc
52	529229.0	V19_DN_R2_rmphix_fastqc
53	565308.0	V19_DN_R2_rmphix_fastqc
54	606014.0	V19_DN_R2_rmphix_fastqc
55	649593.0	V19_DN_R2_rmphix_fastqc
56	699209.5	V19_DN_R2_rmphix_fastqc
57	752726.5	V19_DN_R2_rmphix_fastqc
58	811119.0	V19_DN_R2_rmphix_fastqc
59	871140.0	V19_DN_R2_rmphix_fastqc
60	930912.0	V19_DN_R2_rmphix_fastqc
61	989796.5	V19_DN_R2_rmphix_fastqc
62	1046344.5	V19_DN_R2_rmphix_fastqc
63	1096290.0	V19_DN_R2_rmphix_fastqc
64	1131817.5	V19_DN_R2_rmphix_fastqc
65	1150401.0	V19_DN_R2_rmphix_fastqc
66	1146931.5	V19_DN_R2_rmphix_fastqc
67	1119377.0	V19_DN_R2_rmphix_fastqc
68	1066326.0	V19_DN_R2_rmphix_fastqc
69	989087.5	V19_DN_R2_rmphix_fastqc
70	891671.0	V19_DN_R2_rmphix_fastqc
71	775422.5	V19_DN_R2_rmphix_fastqc
72	646413.0	V19_DN_R2_rmphix_fastqc
73	521989.0	V19_DN_R2_rmphix_fastqc
74	409254.0	V19_DN_R2_rmphix_fastqc
75	309850.5	V19_DN_R2_rmphix_fastqc
76	226287.5	V19_DN_R2_rmphix_fastqc
77	159858.5	V19_DN_R2_rmphix_fastqc
78	110120.5	V19_DN_R2_rmphix_fastqc
79	73791.5	V19_DN_R2_rmphix_fastqc
80	48402.0	V19_DN_R2_rmphix_fastqc
81	31116.5	V19_DN_R2_rmphix_fastqc
82	19991.5	V19_DN_R2_rmphix_fastqc
83	13485.0	V19_DN_R2_rmphix_fastqc
84	9278.0	V19_DN_R2_rmphix_fastqc
85	5725.0	V19_DN_R2_rmphix_fastqc
86	3172.0	V19_DN_R2_rmphix_fastqc
87	1708.0	V19_DN_R2_rmphix_fastqc
88	986.5	V19_DN_R2_rmphix_fastqc
89	439.5	V19_DN_R2_rmphix_fastqc
90	196.0	V19_DN_R2_rmphix_fastqc
91	91.5	V19_DN_R2_rmphix_fastqc
92	47.5	V19_DN_R2_rmphix_fastqc
93	21.0	V19_DN_R2_rmphix_fastqc
94	11.0	V19_DN_R2_rmphix_fastqc
95	8.0	V19_DN_R2_rmphix_fastqc
96	9.5	V19_DN_R2_rmphix_fastqc
97	11.0	V19_DN_R2_rmphix_fastqc
98	14.5	V19_DN_R2_rmphix_fastqc
99	3414.5	V19_DN_R2_rmphix_fastqc
100	13412.0	V19_DN_R2_rmphix_fastqc
0	8.0	WUB_TM01_R1_rmphix_fastqc
1	6.5	WUB_TM01_R1_rmphix_fastqc
2	5.0	WUB_TM01_R1_rmphix_fastqc
3	5.0	WUB_TM01_R1_rmphix_fastqc
4	5.0	WUB_TM01_R1_rmphix_fastqc
5	10.0	WUB_TM01_R1_rmphix_fastqc
6	18.0	WUB_TM01_R1_rmphix_fastqc
7	18.0	WUB_TM01_R1_rmphix_fastqc
8	19.0	WUB_TM01_R1_rmphix_fastqc
9	28.5	WUB_TM01_R1_rmphix_fastqc
10	43.5	WUB_TM01_R1_rmphix_fastqc
11	57.5	WUB_TM01_R1_rmphix_fastqc
12	66.0	WUB_TM01_R1_rmphix_fastqc
13	88.5	WUB_TM01_R1_rmphix_fastqc
14	124.0	WUB_TM01_R1_rmphix_fastqc
15	180.5	WUB_TM01_R1_rmphix_fastqc
16	251.5	WUB_TM01_R1_rmphix_fastqc
17	315.5	WUB_TM01_R1_rmphix_fastqc
18	433.0	WUB_TM01_R1_rmphix_fastqc
19	595.5	WUB_TM01_R1_rmphix_fastqc
20	745.5	WUB_TM01_R1_rmphix_fastqc
21	958.5	WUB_TM01_R1_rmphix_fastqc
22	1245.5	WUB_TM01_R1_rmphix_fastqc
23	1610.0	WUB_TM01_R1_rmphix_fastqc
24	2090.5	WUB_TM01_R1_rmphix_fastqc
25	2714.5	WUB_TM01_R1_rmphix_fastqc
26	3371.5	WUB_TM01_R1_rmphix_fastqc
27	4176.0	WUB_TM01_R1_rmphix_fastqc
28	5273.0	WUB_TM01_R1_rmphix_fastqc
29	6450.5	WUB_TM01_R1_rmphix_fastqc
30	7828.0	WUB_TM01_R1_rmphix_fastqc
31	9511.0	WUB_TM01_R1_rmphix_fastqc
32	11473.0	WUB_TM01_R1_rmphix_fastqc
33	13707.5	WUB_TM01_R1_rmphix_fastqc
34	16018.0	WUB_TM01_R1_rmphix_fastqc
35	18730.5	WUB_TM01_R1_rmphix_fastqc
36	21863.5	WUB_TM01_R1_rmphix_fastqc
37	25338.5	WUB_TM01_R1_rmphix_fastqc
38	29240.0	WUB_TM01_R1_rmphix_fastqc
39	33572.0	WUB_TM01_R1_rmphix_fastqc
40	38885.5	WUB_TM01_R1_rmphix_fastqc
41	45268.5	WUB_TM01_R1_rmphix_fastqc
42	52533.5	WUB_TM01_R1_rmphix_fastqc
43	61759.0	WUB_TM01_R1_rmphix_fastqc
44	73685.5	WUB_TM01_R1_rmphix_fastqc
45	88725.0	WUB_TM01_R1_rmphix_fastqc
46	107689.0	WUB_TM01_R1_rmphix_fastqc
47	130987.0	WUB_TM01_R1_rmphix_fastqc
48	160120.0	WUB_TM01_R1_rmphix_fastqc
49	197468.0	WUB_TM01_R1_rmphix_fastqc
50	243376.0	WUB_TM01_R1_rmphix_fastqc
51	298291.0	WUB_TM01_R1_rmphix_fastqc
52	365478.5	WUB_TM01_R1_rmphix_fastqc
53	448353.0	WUB_TM01_R1_rmphix_fastqc
54	547406.0	WUB_TM01_R1_rmphix_fastqc
55	665453.0	WUB_TM01_R1_rmphix_fastqc
56	804886.0	WUB_TM01_R1_rmphix_fastqc
57	969550.5	WUB_TM01_R1_rmphix_fastqc
58	1163728.0	WUB_TM01_R1_rmphix_fastqc
59	1387254.0	WUB_TM01_R1_rmphix_fastqc
60	1640025.5	WUB_TM01_R1_rmphix_fastqc
61	1923643.5	WUB_TM01_R1_rmphix_fastqc
62	2237040.0	WUB_TM01_R1_rmphix_fastqc
63	2576051.0	WUB_TM01_R1_rmphix_fastqc
64	2930270.5	WUB_TM01_R1_rmphix_fastqc
65	3281224.5	WUB_TM01_R1_rmphix_fastqc
66	3613011.0	WUB_TM01_R1_rmphix_fastqc
67	3900491.0	WUB_TM01_R1_rmphix_fastqc
68	4119981.0	WUB_TM01_R1_rmphix_fastqc
69	4255710.0	WUB_TM01_R1_rmphix_fastqc
70	4285986.0	WUB_TM01_R1_rmphix_fastqc
71	4199698.5	WUB_TM01_R1_rmphix_fastqc
72	4000914.0	WUB_TM01_R1_rmphix_fastqc
73	3698249.0	WUB_TM01_R1_rmphix_fastqc
74	3313875.5	WUB_TM01_R1_rmphix_fastqc
75	2872815.5	WUB_TM01_R1_rmphix_fastqc
76	2404785.5	WUB_TM01_R1_rmphix_fastqc
77	1945417.0	WUB_TM01_R1_rmphix_fastqc
78	1518728.5	WUB_TM01_R1_rmphix_fastqc
79	1141771.5	WUB_TM01_R1_rmphix_fastqc
80	828128.5	WUB_TM01_R1_rmphix_fastqc
81	579923.5	WUB_TM01_R1_rmphix_fastqc
82	390098.0	WUB_TM01_R1_rmphix_fastqc
83	252497.5	WUB_TM01_R1_rmphix_fastqc
84	157739.0	WUB_TM01_R1_rmphix_fastqc
85	94815.5	WUB_TM01_R1_rmphix_fastqc
86	55375.5	WUB_TM01_R1_rmphix_fastqc
87	31948.5	WUB_TM01_R1_rmphix_fastqc
88	17580.5	WUB_TM01_R1_rmphix_fastqc
89	9083.5	WUB_TM01_R1_rmphix_fastqc
90	4747.0	WUB_TM01_R1_rmphix_fastqc
91	2483.5	WUB_TM01_R1_rmphix_fastqc
92	1222.0	WUB_TM01_R1_rmphix_fastqc
93	626.0	WUB_TM01_R1_rmphix_fastqc
94	335.0	WUB_TM01_R1_rmphix_fastqc
95	155.5	WUB_TM01_R1_rmphix_fastqc
96	69.0	WUB_TM01_R1_rmphix_fastqc
97	44.5	WUB_TM01_R1_rmphix_fastqc
98	27.5	WUB_TM01_R1_rmphix_fastqc
99	16.5	WUB_TM01_R1_rmphix_fastqc
100	7.0	WUB_TM01_R1_rmphix_fastqc
0	24.0	WUB_TM01_R2_rmphix_fastqc
1	14.0	WUB_TM01_R2_rmphix_fastqc
2	4.5	WUB_TM01_R2_rmphix_fastqc
3	6.0	WUB_TM01_R2_rmphix_fastqc
4	5.5	WUB_TM01_R2_rmphix_fastqc
5	6.0	WUB_TM01_R2_rmphix_fastqc
6	14.0	WUB_TM01_R2_rmphix_fastqc
7	19.5	WUB_TM01_R2_rmphix_fastqc
8	23.5	WUB_TM01_R2_rmphix_fastqc
9	30.5	WUB_TM01_R2_rmphix_fastqc
10	44.0	WUB_TM01_R2_rmphix_fastqc
11	61.5	WUB_TM01_R2_rmphix_fastqc
12	79.0	WUB_TM01_R2_rmphix_fastqc
13	105.0	WUB_TM01_R2_rmphix_fastqc
14	141.5	WUB_TM01_R2_rmphix_fastqc
15	191.5	WUB_TM01_R2_rmphix_fastqc
16	260.5	WUB_TM01_R2_rmphix_fastqc
17	326.5	WUB_TM01_R2_rmphix_fastqc
18	432.0	WUB_TM01_R2_rmphix_fastqc
19	599.0	WUB_TM01_R2_rmphix_fastqc
20	781.0	WUB_TM01_R2_rmphix_fastqc
21	1010.0	WUB_TM01_R2_rmphix_fastqc
22	1372.0	WUB_TM01_R2_rmphix_fastqc
23	1826.0	WUB_TM01_R2_rmphix_fastqc
24	2334.5	WUB_TM01_R2_rmphix_fastqc
25	2889.0	WUB_TM01_R2_rmphix_fastqc
26	3514.5	WUB_TM01_R2_rmphix_fastqc
27	4475.5	WUB_TM01_R2_rmphix_fastqc
28	5684.5	WUB_TM01_R2_rmphix_fastqc
29	6928.0	WUB_TM01_R2_rmphix_fastqc
30	8417.5	WUB_TM01_R2_rmphix_fastqc
31	10024.0	WUB_TM01_R2_rmphix_fastqc
32	11963.5	WUB_TM01_R2_rmphix_fastqc
33	14260.5	WUB_TM01_R2_rmphix_fastqc
34	16655.0	WUB_TM01_R2_rmphix_fastqc
35	19341.5	WUB_TM01_R2_rmphix_fastqc
36	22285.5	WUB_TM01_R2_rmphix_fastqc
37	25777.0	WUB_TM01_R2_rmphix_fastqc
38	29875.0	WUB_TM01_R2_rmphix_fastqc
39	34484.5	WUB_TM01_R2_rmphix_fastqc
40	39747.0	WUB_TM01_R2_rmphix_fastqc
41	46145.0	WUB_TM01_R2_rmphix_fastqc
42	54221.0	WUB_TM01_R2_rmphix_fastqc
43	64029.0	WUB_TM01_R2_rmphix_fastqc
44	76099.0	WUB_TM01_R2_rmphix_fastqc
45	91264.5	WUB_TM01_R2_rmphix_fastqc
46	109976.0	WUB_TM01_R2_rmphix_fastqc
47	134065.0	WUB_TM01_R2_rmphix_fastqc
48	164167.0	WUB_TM01_R2_rmphix_fastqc
49	201194.5	WUB_TM01_R2_rmphix_fastqc
50	246813.5	WUB_TM01_R2_rmphix_fastqc
51	302964.0	WUB_TM01_R2_rmphix_fastqc
52	371947.0	WUB_TM01_R2_rmphix_fastqc
53	454323.0	WUB_TM01_R2_rmphix_fastqc
54	554453.0	WUB_TM01_R2_rmphix_fastqc
55	673524.0	WUB_TM01_R2_rmphix_fastqc
56	812884.0	WUB_TM01_R2_rmphix_fastqc
57	978428.5	WUB_TM01_R2_rmphix_fastqc
58	1171598.5	WUB_TM01_R2_rmphix_fastqc
59	1394361.5	WUB_TM01_R2_rmphix_fastqc
60	1649326.5	WUB_TM01_R2_rmphix_fastqc
61	1936542.0	WUB_TM01_R2_rmphix_fastqc
62	2251329.0	WUB_TM01_R2_rmphix_fastqc
63	2586623.0	WUB_TM01_R2_rmphix_fastqc
64	2939263.0	WUB_TM01_R2_rmphix_fastqc
65	3288716.0	WUB_TM01_R2_rmphix_fastqc
66	3617664.0	WUB_TM01_R2_rmphix_fastqc
67	3901191.0	WUB_TM01_R2_rmphix_fastqc
68	4118058.5	WUB_TM01_R2_rmphix_fastqc
69	4252237.0	WUB_TM01_R2_rmphix_fastqc
70	4277871.5	WUB_TM01_R2_rmphix_fastqc
71	4187359.5	WUB_TM01_R2_rmphix_fastqc
72	3980818.0	WUB_TM01_R2_rmphix_fastqc
73	3674128.0	WUB_TM01_R2_rmphix_fastqc
74	3285218.0	WUB_TM01_R2_rmphix_fastqc
75	2836873.0	WUB_TM01_R2_rmphix_fastqc
76	2368266.0	WUB_TM01_R2_rmphix_fastqc
77	1910602.0	WUB_TM01_R2_rmphix_fastqc
78	1485286.0	WUB_TM01_R2_rmphix_fastqc
79	1111238.0	WUB_TM01_R2_rmphix_fastqc
80	799946.5	WUB_TM01_R2_rmphix_fastqc
81	554594.0	WUB_TM01_R2_rmphix_fastqc
82	369439.5	WUB_TM01_R2_rmphix_fastqc
83	236163.0	WUB_TM01_R2_rmphix_fastqc
84	145039.0	WUB_TM01_R2_rmphix_fastqc
85	85928.0	WUB_TM01_R2_rmphix_fastqc
86	48824.5	WUB_TM01_R2_rmphix_fastqc
87	26490.5	WUB_TM01_R2_rmphix_fastqc
88	13876.0	WUB_TM01_R2_rmphix_fastqc
89	6965.5	WUB_TM01_R2_rmphix_fastqc
90	3436.0	WUB_TM01_R2_rmphix_fastqc
91	1693.0	WUB_TM01_R2_rmphix_fastqc
92	801.0	WUB_TM01_R2_rmphix_fastqc
93	381.5	WUB_TM01_R2_rmphix_fastqc
94	188.0	WUB_TM01_R2_rmphix_fastqc
95	90.5	WUB_TM01_R2_rmphix_fastqc
96	55.5	WUB_TM01_R2_rmphix_fastqc
97	33.5	WUB_TM01_R2_rmphix_fastqc
98	24.0	WUB_TM01_R2_rmphix_fastqc
99	6799.0	WUB_TM01_R2_rmphix_fastqc
100	28416.0	WUB_TM01_R2_rmphix_fastqc
0	12.0	WUB_TM02_R1_rmphix_fastqc
1	6.5	WUB_TM02_R1_rmphix_fastqc
2	2.5	WUB_TM02_R1_rmphix_fastqc
3	6.0	WUB_TM02_R1_rmphix_fastqc
4	7.5	WUB_TM02_R1_rmphix_fastqc
5	8.5	WUB_TM02_R1_rmphix_fastqc
6	14.0	WUB_TM02_R1_rmphix_fastqc
7	24.5	WUB_TM02_R1_rmphix_fastqc
8	32.5	WUB_TM02_R1_rmphix_fastqc
9	46.5	WUB_TM02_R1_rmphix_fastqc
10	60.0	WUB_TM02_R1_rmphix_fastqc
11	68.5	WUB_TM02_R1_rmphix_fastqc
12	98.0	WUB_TM02_R1_rmphix_fastqc
13	132.5	WUB_TM02_R1_rmphix_fastqc
14	171.5	WUB_TM02_R1_rmphix_fastqc
15	244.5	WUB_TM02_R1_rmphix_fastqc
16	328.0	WUB_TM02_R1_rmphix_fastqc
17	428.5	WUB_TM02_R1_rmphix_fastqc
18	532.0	WUB_TM02_R1_rmphix_fastqc
19	678.0	WUB_TM02_R1_rmphix_fastqc
20	902.5	WUB_TM02_R1_rmphix_fastqc
21	1124.5	WUB_TM02_R1_rmphix_fastqc
22	1429.0	WUB_TM02_R1_rmphix_fastqc
23	1868.0	WUB_TM02_R1_rmphix_fastqc
24	2500.0	WUB_TM02_R1_rmphix_fastqc
25	3136.0	WUB_TM02_R1_rmphix_fastqc
26	3964.0	WUB_TM02_R1_rmphix_fastqc
27	4975.0	WUB_TM02_R1_rmphix_fastqc
28	6197.5	WUB_TM02_R1_rmphix_fastqc
29	7619.0	WUB_TM02_R1_rmphix_fastqc
30	9236.0	WUB_TM02_R1_rmphix_fastqc
31	11233.0	WUB_TM02_R1_rmphix_fastqc
32	13491.0	WUB_TM02_R1_rmphix_fastqc
33	16169.5	WUB_TM02_R1_rmphix_fastqc
34	19037.5	WUB_TM02_R1_rmphix_fastqc
35	22357.5	WUB_TM02_R1_rmphix_fastqc
36	26195.0	WUB_TM02_R1_rmphix_fastqc
37	30103.0	WUB_TM02_R1_rmphix_fastqc
38	34593.5	WUB_TM02_R1_rmphix_fastqc
39	39766.0	WUB_TM02_R1_rmphix_fastqc
40	45756.5	WUB_TM02_R1_rmphix_fastqc
41	53287.5	WUB_TM02_R1_rmphix_fastqc
42	62156.5	WUB_TM02_R1_rmphix_fastqc
43	72816.0	WUB_TM02_R1_rmphix_fastqc
44	85452.5	WUB_TM02_R1_rmphix_fastqc
45	101369.0	WUB_TM02_R1_rmphix_fastqc
46	121408.0	WUB_TM02_R1_rmphix_fastqc
47	146187.0	WUB_TM02_R1_rmphix_fastqc
48	177139.0	WUB_TM02_R1_rmphix_fastqc
49	214982.0	WUB_TM02_R1_rmphix_fastqc
50	260997.5	WUB_TM02_R1_rmphix_fastqc
51	317862.0	WUB_TM02_R1_rmphix_fastqc
52	387186.0	WUB_TM02_R1_rmphix_fastqc
53	470462.5	WUB_TM02_R1_rmphix_fastqc
54	569523.0	WUB_TM02_R1_rmphix_fastqc
55	686949.5	WUB_TM02_R1_rmphix_fastqc
56	826159.0	WUB_TM02_R1_rmphix_fastqc
57	987969.0	WUB_TM02_R1_rmphix_fastqc
58	1176872.0	WUB_TM02_R1_rmphix_fastqc
59	1394570.0	WUB_TM02_R1_rmphix_fastqc
60	1641017.0	WUB_TM02_R1_rmphix_fastqc
61	1919200.5	WUB_TM02_R1_rmphix_fastqc
62	2223580.0	WUB_TM02_R1_rmphix_fastqc
63	2549909.5	WUB_TM02_R1_rmphix_fastqc
64	2887928.0	WUB_TM02_R1_rmphix_fastqc
65	3221269.0	WUB_TM02_R1_rmphix_fastqc
66	3535491.5	WUB_TM02_R1_rmphix_fastqc
67	3807228.5	WUB_TM02_R1_rmphix_fastqc
68	4013237.0	WUB_TM02_R1_rmphix_fastqc
69	4129152.5	WUB_TM02_R1_rmphix_fastqc
70	4146973.0	WUB_TM02_R1_rmphix_fastqc
71	4061253.5	WUB_TM02_R1_rmphix_fastqc
72	3862585.5	WUB_TM02_R1_rmphix_fastqc
73	3564584.5	WUB_TM02_R1_rmphix_fastqc
74	3189712.5	WUB_TM02_R1_rmphix_fastqc
75	2762837.5	WUB_TM02_R1_rmphix_fastqc
76	2312010.0	WUB_TM02_R1_rmphix_fastqc
77	1867914.0	WUB_TM02_R1_rmphix_fastqc
78	1455902.0	WUB_TM02_R1_rmphix_fastqc
79	1094147.5	WUB_TM02_R1_rmphix_fastqc
80	794083.5	WUB_TM02_R1_rmphix_fastqc
81	554323.5	WUB_TM02_R1_rmphix_fastqc
82	372163.5	WUB_TM02_R1_rmphix_fastqc
83	241312.0	WUB_TM02_R1_rmphix_fastqc
84	150387.0	WUB_TM02_R1_rmphix_fastqc
85	90187.0	WUB_TM02_R1_rmphix_fastqc
86	51991.5	WUB_TM02_R1_rmphix_fastqc
87	29466.0	WUB_TM02_R1_rmphix_fastqc
88	16225.0	WUB_TM02_R1_rmphix_fastqc
89	8373.5	WUB_TM02_R1_rmphix_fastqc
90	4374.5	WUB_TM02_R1_rmphix_fastqc
91	2257.5	WUB_TM02_R1_rmphix_fastqc
92	1165.0	WUB_TM02_R1_rmphix_fastqc
93	599.0	WUB_TM02_R1_rmphix_fastqc
94	306.0	WUB_TM02_R1_rmphix_fastqc
95	171.0	WUB_TM02_R1_rmphix_fastqc
96	81.5	WUB_TM02_R1_rmphix_fastqc
97	38.0	WUB_TM02_R1_rmphix_fastqc
98	25.5	WUB_TM02_R1_rmphix_fastqc
99	17.5	WUB_TM02_R1_rmphix_fastqc
100	7.5	WUB_TM02_R1_rmphix_fastqc
0	33.0	WUB_TM02_R2_rmphix_fastqc
1	19.0	WUB_TM02_R2_rmphix_fastqc
2	6.5	WUB_TM02_R2_rmphix_fastqc
3	7.0	WUB_TM02_R2_rmphix_fastqc
4	8.5	WUB_TM02_R2_rmphix_fastqc
5	13.0	WUB_TM02_R2_rmphix_fastqc
6	18.0	WUB_TM02_R2_rmphix_fastqc
7	25.0	WUB_TM02_R2_rmphix_fastqc
8	33.0	WUB_TM02_R2_rmphix_fastqc
9	43.5	WUB_TM02_R2_rmphix_fastqc
10	61.5	WUB_TM02_R2_rmphix_fastqc
11	85.5	WUB_TM02_R2_rmphix_fastqc
12	106.5	WUB_TM02_R2_rmphix_fastqc
13	148.0	WUB_TM02_R2_rmphix_fastqc
14	205.0	WUB_TM02_R2_rmphix_fastqc
15	254.5	WUB_TM02_R2_rmphix_fastqc
16	319.5	WUB_TM02_R2_rmphix_fastqc
17	413.0	WUB_TM02_R2_rmphix_fastqc
18	549.5	WUB_TM02_R2_rmphix_fastqc
19	748.5	WUB_TM02_R2_rmphix_fastqc
20	966.5	WUB_TM02_R2_rmphix_fastqc
21	1212.5	WUB_TM02_R2_rmphix_fastqc
22	1572.5	WUB_TM02_R2_rmphix_fastqc
23	2027.0	WUB_TM02_R2_rmphix_fastqc
24	2574.5	WUB_TM02_R2_rmphix_fastqc
25	3301.0	WUB_TM02_R2_rmphix_fastqc
26	4183.5	WUB_TM02_R2_rmphix_fastqc
27	5243.0	WUB_TM02_R2_rmphix_fastqc
28	6527.0	WUB_TM02_R2_rmphix_fastqc
29	7994.5	WUB_TM02_R2_rmphix_fastqc
30	9630.5	WUB_TM02_R2_rmphix_fastqc
31	11485.0	WUB_TM02_R2_rmphix_fastqc
32	13696.0	WUB_TM02_R2_rmphix_fastqc
